,Dealer,Manufacturer,Model,Year,Mileage,Price,VIN
1218,Pete Moore,Nissan,Pathfinder,2016,79101,19995,5N1AR2MN1GC666106
1219,Pete Moore,Cadillac,CTS Sedan,2014,98033,19995,1G6AR5S39E0129539
1220,Pete Moore,Hyundai,Elantra,2018,36620,20995,5NPD84LF8JH278067
1221,Pete Moore,Dodge,Journey,2018,41691,20995,3C4PDCAB9JT521517
1222,Pete Moore,Nissan,Altima,2018,71855,20995,1N4AL3APXJC190209
1223,Pete Moore,Chevrolet,Trax,2018,40338,20995,3GNCJLSB5JL242336
1224,Pete Moore,Hyundai,Elantra,2019,52790,20995,5NPD74LF2KH450789
1225,Pete Moore,Volkswagen,Passat,2017,20259,20995,1VWAT7A39HC003726
1226,Pete Moore,Mazda,Mazda3,2016,46205,20995,JM1BM1N3XG1324292
1227,Pete Moore,Nissan,Altima,2018,40220,20995,1N4AL3AP2JC227866
1228,Pete Moore,Ford,Escape,2019,70795,20995,1FMCU0GD8KUB81253
1229,Pete Moore,Hyundai,Sonata,2018,67412,21995,5NPE34AF2JH620005
1230,Pete Moore,Cadillac,SRX,2015,82358,21995,3GYFNBE39FS523295
1231,Pete Moore,Hyundai,Sonata,2017,67808,21995,5NPE34AF4HH593576
1232,Pete Moore,MINI,Clubman,2018,40811,21995,WMWLN5C55J2E34276
1233,Pete Moore,BMW,Z4,2011,45226,21995,WBALM5C53BE378144
1234,Pete Moore,Volkswagen,Passat,2017,42419,21995,1VWDT7A31HC066820
1235,Pete Moore,Volkswagen,Jetta,2021,8476,21995,3VWC57BU0MM012088
1236,Pete Moore,Volkswagen,Jetta,2019,86867,21995,3VWG57BU9KM008345
1237,Pete Moore,Honda,HR-V,2018,39290,21995,3CZRU5H52JM712270
1238,Pete Moore,Mitsubishi,Outlander,2019,43784,21995,JA4AD2A34KZ051541
1239,Pete Moore,Kia,Optima,2019,50234,21995,5XXGT4L38KG334832
1240,Pete Moore,Ford,Escape,2018,29119,21995,1FMCU0GD1JUA53354
1241,Pete Moore,Chevrolet,Trax,2021,1447,22995,KL7CJKSB3MB316097
1242,Pete Moore,Volvo,XC60,2017,86029,22995,YV449MRU4H2024092
1243,Pete Moore,Honda,Civic Coupe,2017,61906,22995,2HGFC3B37HH362331
1244,Pete Moore,Volkswagen,Jetta,2021,3372,22995,3VWC57BU2MM013789
1245,Pete Moore,FIAT,500X,2018,16256,22995,ZFBCFXDBXJP719221
1246,Pete Moore,Volkswagen,Golf,2020,3669,22995,3VWG57AU5LM015313
1247,Pete Moore,Honda,Civic Sedan,2018,46553,22995,2HGFC2F70JH533742
1248,Pete Moore,Nissan,Altima,2018,34803,22995,1N4AL3AP3JC110202
1249,Pete Moore,Hyundai,Elantra,2020,10118,23775,KMHD84LF3LU899995
1250,Pete Moore,Honda,Accord Sedan,2016,45320,23995,1HGCR2F74GA246333
1251,Pete Moore,Chevrolet,Malibu,2020,40309,23995,1G1ZB5ST2LF030830
1252,Pete Moore,Ford,EcoSport,2018,17913,23995,MAJ3P1TE9JC185306
1253,Pete Moore,Volkswagen,Atlas,2018,117174,23995,1V2HR2CA2JC503293
1254,Pete Moore,Ford,Explorer,2017,56686,23995,1FM5K7B83HGE27487
1255,Pete Moore,Chevrolet,Bolt EV,2017,28919,23995,1G1FX6S02H4141073
1256,Pete Moore,Dodge,Journey,2020,26696,23995,3C4PDCAB6LT249253
1257,Pete Moore,Ford,Expedition,2017,149327,23995,1FMJU1KT7HEA06216
1258,Pete Moore,Nissan,Murano,2015,59441,24995,5N1AZ2MH5FN266112
1259,Pete Moore,Hyundai,Elantra GT,2020,8415,24995,KMHH35LE0LU139259
1260,Pete Moore,Honda,CR-V,2016,54394,24995,5J6RM3H91GL015271
1261,Pete Moore,Volkswagen,Jetta,2019,42435,24995,3VWG57BU2KM008252
1262,Pete Moore,Nissan,Rogue,2018,52101,24995,JN8AT2MT0JW457521
1263,Pete Moore,Subaru,Outback,2017,96654,24995,4S4BSETC0H3214238
1264,Pete Moore,Nissan,Rogue,2019,42101,24995,5N1AT2MV3KC831857
1265,Pete Moore,Kia,Optima,2019,21814,24995,5XXGT4L33KG286074
1266,Pete Moore,Nissan,Kicks,2018,3368,24995,3N1CP5CU5JL511375
1267,Pete Moore,Honda,Civic Sedan,2019,26794,24995,JHMFC1F39KX011077
1268,Pete Moore,Chevrolet,Trailblazer,2022,0,25060,KL79MTSL6NB037955
1269,Pete Moore,Mazda,Mazda3 4-Door,2018,26159,25995,3MZBN1W34JM251097
1270,Pete Moore,Nissan,Rogue Sport,2020,43191,25995,JN1BJ1CV0LW250295
1271,Pete Moore,Mitsubishi,Outlander,2020,57511,25995,JA4AZ3A32LZ017963
1272,Pete Moore,INFINITI,QX50,2017,51578,25995,JN1BJ0RRXHM409539
1273,Pete Moore,Jeep,Cherokee,2019,40880,25995,1C4PJMLB7KD212292
1274,Pete Moore,Toyota,Camry,2019,31221,26975,4T1B11HK7KU277320
1275,Pete Moore,Volkswagen,Tiguan,2020,6858,26995,3VV1B7AX0LM010940
1276,Pete Moore,Ram,3500,2018,122817,26995,3C63R2AJ7JG318532
1277,Pete Moore,Kia,Sorento,2020,47259,26995,5XYPG4A57LG670087
1278,Pete Moore,Chevrolet,Malibu,2021,19183,26995,1G1ZD5ST2MF051673
1279,Pete Moore,Chevrolet,Equinox,2020,45672,26995,2GNAXUEV7L6229371
1280,Pete Moore,Kia,Sportage,2017,49750,26995,KNDPR3A61H7096796
1281,Pete Moore,Dodge,Grand Caravan,2019,55274,26995,2C4RDGEG9KR676174
1282,Pete Moore,Dodge,Grand Caravan,2019,29871,26995,2C4RDGCG0KR529406
1283,Pete Moore,GMC,Terrain,2019,64791,26995,3GKALPEX3KL268559
1284,Pete Moore,Chevrolet,Bolt EV,2019,28775,26995,1G1FZ6S01K4100631
1285,Pete Moore,Nissan,Altima,2019,46189,26995,1N4BL4CV6KC114803
1286,Pete Moore,Ford,Explorer,2017,106259,26995,1FM5K7F85HGC23381
1287,Pete Moore,Jeep,Renegade,2017,25947,27995,ZACCJBDB3HPF71201
1288,Pete Moore,Ford,F-150,2019,56321,27995,1FTMF1C53KKD38836
1289,Pete Moore,Jaguar,XE,2017,30603,27995,SAJAD4BV9HA961423
1290,Pete Moore,Hyundai,Tucson,2021,13894,27995,KM8J23A45MU302816
1291,Pete Moore,Jeep,Compass,2019,11505,27995,3C4NJCCB7KT615832
1292,Pete Moore,GMC,Terrain,2019,36360,27995,3GKALMEV3KL203188
1293,Pete Moore,Jeep,Grand Cherokee,2016,78900,27995,1C4RJFBG5GC357572
1294,Pete Moore,Honda,Accord Sedan,2018,27226,27995,1HGCV1F33JA167388
1295,Pete Moore,Chevrolet,Silverado 1500,2020,30211,28795,3GCNWAEF5LG251796
1296,Pete Moore,Chevrolet,Silverado 1500,2020,35231,28890,3GCNWAEF6LG316462
1297,Pete Moore,Volkswagen,Tiguan,2019,28353,28995,3VV3B7AX5KM137920
1298,Pete Moore,Nissan,Pathfinder,2020,46672,28995,5N1DR2BM5LC616763
1299,Pete Moore,Nissan,Frontier,2019,34401,28995,1N6AD0ER8KN720343
1300,Pete Moore,Chevrolet,Silverado 1500,2020,13432,28995,3GCNWAEF3LG332070
1301,Pete Moore,Chevrolet,Tahoe,2015,153826,28995,1GNSCBKC2FR501910
1302,Pete Moore,Ram,1500,2018,72492,29575,1C6RR6FG0JS265891
1303,Pete Moore,Chevrolet,Silverado 1500,2021,0,29755,3GCNWAEK6MG407343
1304,Pete Moore,Honda,CR-V,2017,53405,29995,5J6RW1H84HL012579
1305,Pete Moore,Ford,Flex,2019,54682,29995,2FMGK5C88KBA10277
1306,Pete Moore,Dodge,Grand Caravan,2020,50613,29995,2C4RDGEG2LR169604
1307,Pete Moore,Chevrolet,Silverado 1500,2020,26751,29995,3GCNWAEF1LG258888
1308,Pete Moore,Chevrolet,Silverado 1500,2020,36340,29995,3GCNWAEF5LG230043
1309,Pete Moore,Ram,ProMaster Cargo Van,2019,85401,29995,3C6TRVBG9KE533380
1310,Pete Moore,Volkswagen,Atlas,2018,70838,29995,1V2DR2CA2JC506550
1311,Pete Moore,Chevrolet,Colorado,2022,0,30750,1GCGSBEN5N1108463
1312,Pete Moore,Chevrolet,Colorado,2022,0,30750,1GCGSBEN5N1108446
1313,Pete Moore,Chevrolet,Colorado,2022,0,30750,1GCGSBEN7N1108500
1314,Pete Moore,Chevrolet,Silverado 1500,2020,20094,30989,3GCNWAEF4LG290993
1315,Pete Moore,Chevrolet,Silverado 1500,2020,17185,30989,3GCNWAEF0LG256579
1316,Pete Moore,Mazda,CX-5,2018,26300,30995,JM3KFADM8J1441274
1317,Pete Moore,Ford,F-150,2015,75261,30995,1FTEW1CPXFFC86514
1318,Pete Moore,Buick,LaCrosse,2017,25456,30995,1G4ZR5SS3HU173424
1319,Pete Moore,Mercedes-Benz,C-Class,2017,42433,30995,55SWF4JBXHU227692
1320,Pete Moore,Ford,F-150,2014,115361,30995,1FTFW1ET3EFA37730
1321,Pete Moore,Chevrolet,Equinox,2021,13433,31995,2GNAXSEV2M6105790
1322,Pete Moore,Chevrolet,Equinox,2021,5370,31995,2GNAXSEV0M6105724
1323,Pete Moore,Chevrolet,Silverado 1500,2020,26101,31995,3GCNWAEF7LG275629
1324,Pete Moore,Chevrolet,Silverado 1500,2020,22323,31995,3GCNWAEF8LG248360
1325,Pete Moore,Chevrolet,Silverado 1500,2018,77526,31995,3GCPCREC7JG501428
1326,Pete Moore,Chevrolet,Silverado 1500,2020,18381,31995,3GCNWAEF7LG251802
1327,Pete Moore,Chevrolet,Silverado 1500,2020,18269,31995,3GCNWAEF1LG232159
1328,Pete Moore,Chevrolet,Silverado 1500,2020,12903,31995,3GCNWAEF1LG332598
1329,Pete Moore,Chevrolet,Silverado 1500,2020,13998,31995,3GCNWAEFXLG265001
1330,Pete Moore,GMC,Sierra 1500,2014,97367,31995,1GTV2VEC6EZ127354
1331,Pete Moore,Dodge,Charger,2019,9361,31995,2C3CDXBG3KH748975
1332,Pete Moore,Alfa Romeo,Giulia,2019,19163,31995,ZARFAMAN5K7601560
1333,Pete Moore,Chevrolet,Colorado,2019,74144,31995,1GCGSCEN8K1132676
1334,Pete Moore,Chevrolet,Silverado 1500,2017,87966,32575,3GCUKREH6HG462343
1335,Pete Moore,Toyota,Tacoma,2015,91945,32975,5TFMU4FNXFX028713
1336,Pete Moore,Alfa Romeo,Giulia,2018,18647,32975,ZARFAECN3J7570018
1337,Pete Moore,Ford,F-150,2015,139115,32975,1FTEW1EF1FFB11511
1338,Pete Moore,BMW,X1,2018,40421,32995,WBXHU7C3XJ5L06149
1339,Pete Moore,Toyota,Tacoma,2016,37601,32995,3TMAZ5CN3GM017641
1340,Pete Moore,Ram,1500 Classic,2019,51766,32995,1C6RR6LT0KS600764
1341,Pete Moore,Ram,1500,2018,49800,32995,1C6RR6KT0JS279891
1342,Pete Moore,Chrysler,Pacifica,2020,52997,32995,2C4RC1BG5LR125102
1343,Pete Moore,GMC,Sierra 1500,2020,14238,32995,3GTN8AEH1LG155031
1344,Pete Moore,INFINITI,QX80,2015,76587,32995,JN8AZ2NE3F9086567
1345,Pete Moore,Chevrolet,Silverado 1500,2020,15544,32995,3GCNWAEF3LG338578
1346,Pete Moore,Honda,Pilot,2017,29800,32995,5FNYF5H58HB010772
1347,Pete Moore,Alfa Romeo,Stelvio,2018,32499,32995,ZASFAKAN4J7B87627
1348,Pete Moore,Chevrolet,Silverado 1500,2015,109587,33575,3GCUKSEJ5FG321285
1349,Pete Moore,Chevrolet,Colorado,2021,4328,33995,1GCGSBEA0M1107281
1350,Pete Moore,Ford,Mustang,2019,24940,33995,1FATP8UH2K5151280
1351,Pete Moore,Chevrolet,Colorado,2019,19956,34575,1GCGSBEN8K1107870
1352,Pete Moore,Ford,F-150,2017,63254,34575,1FTEW1CF2HKD11312
1353,Pete Moore,Nissan,Frontier,2018,37067,34575,1N6AD0EV7JN715551
1354,Pete Moore,Chevrolet,Silverado 1500,2015,31313,34995,3GCPCREC5FG528571
1355,Pete Moore,Ram,1500,2015,68969,34995,1C6RR7NT8FS551340
1356,Pete Moore,,,2014,43104,34995,3C6TR5H21EG105677
1357,Pete Moore,GMC,Canyon,2018,23083,34995,1GTG5CEN3J1139296
1358,Pete Moore,Nissan,Frontier,2021,98,34995,1N6ED0EA4MN710763
1359,Pete Moore,Honda,Odyssey,2018,74309,34995,5FNRL6H70JB084052
1360,Pete Moore,Lincoln,MKC,2018,29445,35575,5LMCJ3C90JUL00405
1361,Pete Moore,Chevrolet,Suburban,2016,102590,35995,1GNSKHKC6GR451326
1362,Pete Moore,Chevrolet,Silverado 1500,2017,14469,35995,1GCVKREH9HZ211398
1363,Pete Moore,Ford,Expedition,2017,76524,35995,1FMJU1KT5HEA25055
1364,Pete Moore,Buick,Enclave,2020,53203,35995,5GAERBKW3LJ110663
1365,Pete Moore,Jeep,Grand Cherokee,2020,58788,35995,1C4RJFBG3LC193555
1366,Pete Moore,Chevrolet,Camaro,2022,0,36950,1G1FE1R74N0100460
1367,Pete Moore,Chevrolet,Camaro,2017,68647,36995,1G1FF1R79H0169274
1368,Pete Moore,Ford,Ranger,2020,51458,36995,1FTER4FH7LLA10348
1369,Pete Moore,Jeep,Wrangler Unlimited,2016,56665,36995,1C4BJWEG6GL150010
1370,Pete Moore,Chevrolet,Tahoe,2016,91320,36995,1GNSCBKC0GR212476
1371,Pete Moore,Chevrolet,Silverado 1500,2017,60158,36995,1GCVKREC8HZ180200
1372,Pete Moore,Ford,F-150,2015,100151,37975,1FTEW1EGXFFB61929
1373,Pete Moore,Volvo,S60,2020,12161,37975,7JRA22TK2LG031013
1374,Pete Moore,Alfa Romeo,Stelvio,2018,19821,37975,ZASFAKNN3J7B79822
1375,Pete Moore,Chevrolet,Traverse,2018,9264,37995,1GNERGKW1JJ241543
1376,Pete Moore,Ford,Expedition,2017,68306,37995,1FMJU1KT7HEA81496
1377,Pete Moore,Chevrolet,Silverado 3500HD,2014,37807,37995,1GC4KZCG6EF108975
1378,Pete Moore,GMC,Canyon,2018,68806,37995,1GTG6DEN7J1192084
1379,Pete Moore,Cadillac,XT5,2019,64151,37995,1GYKNCRSXKZ122521
1380,Pete Moore,Chevrolet,Silverado 1500,2017,95390,38975,3GCUKSEC9HG331659
1381,Pete Moore,Chevrolet,Express Passenger,2019,48071,38995,1GAZGPFG5K1199830
1382,Pete Moore,Toyota,Tacoma,2018,52727,38995,5TFCZ5ANXJX122335
1383,Pete Moore,Nissan,Armada,2017,91628,38995,JN8AY2ND6H9000584
1384,Pete Moore,Hyundai,Palisade,2020,21431,38995,KM8R14HE0LU091162
1385,Pete Moore,GMC,Yukon,2015,93830,39775,1GKS1CKJ4FR291074
1386,Pete Moore,Chevrolet,Silverado 1500,2018,41686,39975,1GCVKREC7JZ141541
1387,Pete Moore,Chevrolet,Colorado,2018,62888,39995,1GCGTEEN0J1157577
1388,Pete Moore,Chevrolet,Express Cargo Van,2019,50238,39995,1GCZGHFG3K1271282
1389,Pete Moore,Chevrolet,Traverse,2021,5555,39995,1GNERFKW1MJ215118
1390,Pete Moore,Toyota,Tundra 2WD Truck,2016,71749,39995,5TFGW5F17GX198734
1391,Pete Moore,Ford,Explorer,2020,11928,39995,1FMSK7DH9LGC49769
1392,Pete Moore,Chevrolet,Silverado 1500,2017,43415,39995,3GCUKREC1HG265035
1393,Pete Moore,Chevrolet,Silverado 1500,2018,52498,39995,3GCUKREC4JG343295
1394,Pete Moore,Chevrolet,Silverado 1500,2018,28999,40995,3GCUKREC2JG517834
1395,Pete Moore,Chevrolet,Silverado 1500,2019,69332,40995,3GCPWDED6KG138026
1396,Pete Moore,Chevrolet,Silverado 1500,2019,38394,41575,1GCRWCED5KZ333733
1397,Pete Moore,Chevrolet,Traverse,2021,0,41690,1GNERHKW9MJ252560
1398,Pete Moore,Chevrolet,Traverse,2021,0,41690,1GNERHKW0MJ253418
1399,Pete Moore,Chevrolet,Silverado 1500,2018,10572,41995,3GCPCREC4JG573946
1400,Pete Moore,Jeep,Grand Cherokee,2018,34000,41995,1C4RJFLTXJC349325
1401,Pete Moore,GMC,Sierra 1500,2017,28544,42575,3GTP1NEC7HG271575
1402,Pete Moore,Chevrolet,Traverse,2021,0,42685,1GNERHKWXMJ251689
1403,Pete Moore,Chevrolet,Silverado 1500,2021,0,42720,1GCPWCED2MZ433153
1404,Pete Moore,Chevrolet,Silverado 1500,2021,0,42720,1GCPWCED0MZ434835
1405,Pete Moore,Chevrolet,Silverado 1500,2021,0,42720,1GCPWCED0MZ432356
1406,Pete Moore,Chevrolet,Silverado 1500,2018,30916,42995,3GCUKREC0JG551609
1407,Pete Moore,Ram,1500,2018,58069,43995,1C6RR7YT3JS145597
1408,Pete Moore,Chevrolet,Silverado 1500,2019,27755,43995,1GCPWCEDXKZ122423
1409,Pete Moore,Chevrolet,Silverado 1500,2020,5148,43995,1GCRWCED7LZ354066
1410,Pete Moore,Chevrolet,Silverado 1500,2019,33582,43995,1GCUYDED8KZ102044
1411,Pete Moore,Chevrolet,Silverado 1500,2021,0,44185,1GCPWCED8MZ390888
1412,Pete Moore,Chevrolet,Silverado 1500,2018,32476,44575,3GCUKREC4JG370612
1413,Pete Moore,Chevrolet,Silverado 1500,2020,22216,44995,3GCPWCED6LG349593
1414,Pete Moore,GMC,Savana Cargo Van,2014,54768,44995,1GDS8DC41E1165592
1415,Pete Moore,Toyota,Highlander,2020,20638,44995,5TDDZRBH0LS051353
1416,Pete Moore,Chevrolet,Silverado 3500HD,2018,72020,44995,1GC4CYCG0JF281506
1417,Pete Moore,Ram,2500,2017,143418,44995,3C6UR5PJXHG764066
1418,Pete Moore,Chevrolet,Camaro,2022,0,45075,1G1FF3D76N0101500
1419,Pete Moore,Chevrolet,Silverado 1500,2021,0,45285,3GCPWDED1MG465694
1420,Pete Moore,Chevrolet,Silverado 1500,2021,0,45285,3GCPWDED2MG461816
1421,Pete Moore,Chevrolet,Silverado 1500,2018,25081,45575,3GCUKREC9JG620832
1422,Pete Moore,Chevrolet,Silverado 1500,2021,0,45780,3GCPWDED5MG465570
1423,Pete Moore,Chevrolet,Silverado 1500,2021,0,45975,3GCPYCEF5MG440884
1424,Pete Moore,Chevrolet,Silverado 1500,2018,16425,45975,3GCUKREC6JG454852
1425,Pete Moore,Audi,A5 Cabriolet,2018,29473,45995,WAU2NGF56JN002293
1426,Pete Moore,Chevrolet,Silverado 1500,2021,0,46180,1GCPYCEF3MZ436140
1427,Pete Moore,Chevrolet,Silverado 1500,2021,0,46180,1GCPYCEF3MZ428412
1428,Pete Moore,Chevrolet,Silverado 1500,2019,20976,46575,1GCRYCEF0KZ365842
1429,Pete Moore,Chevrolet,Silverado 1500,2018,20543,46575,3GCUKREC8JG626721
1430,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0,46675,1GC3YTE75NF140384
1431,Pete Moore,Chevrolet,Colorado,2018,12407,46775,1GCGTEEN4J1231194
1432,Pete Moore,Chevrolet,Silverado 1500,2017,28327,46995,3GCUKSEC1HG456607
1433,Pete Moore,Toyota,4Runner,2020,28301,46995,JTEBU5JR0L5796839
1434,Pete Moore,GMC,Acadia,2021,2370,46995,1GKKNMLS7MZ233507
1435,Pete Moore,GMC,Sierra 1500,2018,45017,46995,3GTU2NEC8JG182877
1436,Pete Moore,Toyota,Tundra 2WD,2019,26024,46995,5TFEY5F19KX251783
1437,Pete Moore,Chevrolet,Silverado 1500,2020,48950,46995,3GCUYDET6LG270886
1438,Pete Moore,Chevrolet,Silverado 1500,2020,13923,47575,1GCPWCED5LZ343428
1439,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0,47880,1GC3YTE70NF146786
1440,Pete Moore,Chevrolet,Express Commercial Cutaway,2019,33165,47995,1HA3GTCG2KN011585
1441,Pete Moore,Chevrolet,Silverado 1500,2021,0,48435,1GCUYDED3MZ417045
1442,Pete Moore,Chevrolet,Silverado 1500,2021,0,48435,3GCUYDED0MG426365
1443,Pete Moore,Chevrolet,Silverado 1500,2020,16161,48575,3GCPWCED1LG425995
1444,Pete Moore,Ford,F-150,2014,88615,48995,1FTFW1R66EFA13684
1445,Pete Moore,Chevrolet,Silverado 1500,2021,12395,49775,3GCPWCET5MG173922
1446,Pete Moore,Chevrolet,Tahoe,2018,52350,49975,1GNSCBKC2JR223860
1447,Pete Moore,Honda,Pilot,2021,4460,49995,5FNYF6H00MB086880
1448,Pete Moore,GMC,Yukon,2019,64700,49995,1GKS2BKC8KR162712
1449,Pete Moore,Chevrolet,Bel Air,1955,96474,49995,VC55L074342
1450,Pete Moore,Chevrolet,Silverado 1500,2017,35318,49995,3GCUKTEJ7HG397485
1451,Pete Moore,Chevrolet,Silverado 1500,2017,32819,49995,3GCUKTEC6HG184822
1452,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0,50155,1GC5YTE70NF134677
1453,Pete Moore,Chevrolet,Silverado 1500,2018,24892,50775,3GCUKSEC5JG294311
1454,Pete Moore,Chevrolet,Silverado 1500,2018,37661,50975,3GCUKTECXJG106467
1455,Pete Moore,Ford,Super Duty F-250 SRW,2018,106738,50975,1FT7W2BT6JEB72473
1456,Pete Moore,Chevrolet,Silverado 1500,2019,30892,51975,3GCUYGED6KG257449
1457,Pete Moore,Chevrolet,Tahoe,2018,60669,51995,1GNSCCKC6JR354277
1458,Pete Moore,Chevrolet,Silverado 1500,2019,33820,51995,1GCUYGED6KZ198001
1459,Pete Moore,Dodge,Challenger,2020,10659,51995,2C3CDZFJ1LH134963
1460,Pete Moore,Chevrolet,Silverado 1500,2020,11183,52775,3GCUYDED5LG286750
1461,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0,52940,1GC4YNE70NF132886
1462,Pete Moore,Chevrolet,Silverado 1500,2020,3398,52975,3GCUYDED7LG288855
1463,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0,53435,1GC4YNE76NF141821
1464,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0,53435,1GC4YNE7XNF132880
1465,Pete Moore,Chevrolet,Silverado 1500,2019,50320,53975,1GCUYHED2KZ123401
1466,Pete Moore,Chevrolet,Silverado 1500,2021,4350,53995,3GCUYDET1MG256458
1467,Pete Moore,Chevrolet,Silverado 1500,2020,25108,53995,1GCUYGED2LZ252279
1468,Pete Moore,Chevrolet,Corvette,2016,20022,53995,1G1YB2D70G5114313
1469,Pete Moore,Chevrolet,Suburban,2020,60287,54995,1GNSCJKC7LR218117
1470,Pete Moore,Chevrolet,Tahoe,2017,50537,54995,1GNSCCKC8HR127814
1471,Pete Moore,Chevrolet,Tahoe,2018,54897,55995,1GNSCCKC4JR153087
1472,Pete Moore,Chevrolet,Tahoe,2019,37653,56575,1GNSKBKC6KR340247
1473,Pete Moore,Ram,1500,2020,16539,56975,1C6SRFJT5LN368702
1474,Pete Moore,Chevrolet,Tahoe,2019,59238,56995,1GNSCCKC8KR168239
1475,Pete Moore,Toyota,Tundra 4WD,2020,12592,56995,5TFAY5F14LX912801
1476,Pete Moore,Chevrolet,Tahoe,2020,61828,56995,1GNSKCKC7LR217242
1477,Pete Moore,Chevrolet,Tahoe,2021,0,57990,1GNSCRKD5MR486754
1478,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0,59380,1GB4YNEYXNF134030
1479,Pete Moore,Chevrolet,Silverado 1500,2020,16361,59975,1GCUYGED4LZ280875
1480,Pete Moore,Chevrolet,Corvette,2016,7745,59995,1G1YM2D75G5100384
1481,Pete Moore,Chevrolet,Tahoe,2021,0,60390,1GNSKPKD0MR487124
1482,Pete Moore,Chevrolet,Tahoe,2021,0,60390,1GNSKPKDXMR480908
1483,Pete Moore,Chevrolet,Tahoe,2021,0,61890,1GNSKPKD1MR488055
1484,Pete Moore,Chevrolet,Silverado 1500,2021,0,62510,3GCUYHED1MG406181
1485,Pete Moore,Mercedes-Benz,GLE,2020,13290,62995,4JGFB4JE9LA222536
1486,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0,63900,1GC4YPE74NF132045
1487,Pete Moore,Chevrolet,Suburban,2021,0,64680,1GNSCEKD4MR485958
1488,Pete Moore,Chevrolet,Suburban,2021,0,64680,1GNSCEKD3MR481206
1489,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0,67680,1GC4YPEY7NF136857
1490,Pete Moore,Chevrolet,Corvette,2017,13010,68995,1G1YY2D7XH5111936
1491,Pete Moore,Chevrolet,Silverado 2500HD,2019,26197,69975,1GC1KTEY6KF112929
1492,Pete Moore,GMC,Sierra 1500,2021,26759,69995,3GTU9FEL9MG132821
1493,Pete Moore,Chevrolet,Tahoe,2021,0,71900,1GNSKSKD8MR427451
1494,Pete Moore,Chevrolet,Silverado 2500HD,2020,25207,72995,1GC4YPEY0LF158793
1495,Pete Moore,Chevrolet,Tahoe,2019,29513,72995,1GNSKCKJ9KR220561
1496,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0,74120,1GC4YPEY2NF134093
1497,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0,81260,1GC4YVEY2NF138181
1498,Pete Moore,Chevrolet,Suburban,2021,10711,85995,1GNSKGKL1MR177572
1499,Pete Moore,Honda,Pilot,2010,179682,"<span class=""callforprice"">Please call for price</span>",5FNYF3H29AB009579
1500,Pete Moore,Hyundai,Sonata,2017,98931,"<span class=""callforprice"">Please call for price</span>",5NPE24AF8HH503655
1501,Pete Moore,Volkswagen,Jetta,2018,50788,"<span class=""callforprice"">Please call for price</span>",3VWDB7AJ1JM246465
1502,Pete Moore,Chevrolet,Suburban,2013,172286,"<span class=""callforprice"">Please call for price</span>",1GNSCJE05DR127494
1503,Pete Moore,Honda,Civic Sdn,2008,0,"<span class=""callforprice"">Please call for price</span>",2HGFA16918H357232
1504,Pete Moore,Honda,CR-V,2008,162024,"<span class=""callforprice"">Please call for price</span>",JHLRE38738C023202
1505,Pete Moore,Cadillac,ATS Sedan,2017,92350,"<span class=""callforprice"">Please call for price</span>",1G6AB5RX5H0129507
1506,Pete Moore,Volkswagen,New Beetle Convertible,2005,55513,"<span class=""callforprice"">Please call for price</span>",3VWBM31Y25M309022
1507,Pete Moore,Nissan,Frontier,2012,116015,"<span class=""callforprice"">Please call for price</span>",1N6BD0CT8CC417031
1508,Pete Moore,Toyota,Sienna,2004,209178,"<span class=""callforprice"">Please call for price</span>",5TDZA22C64S142153
1509,Pete Moore,Chevrolet,Silverado 1500,2020,32583,"<span class=""callforprice"">Please call for price</span>",3GCNWAEFXLG240406
1510,Pete Moore,Hyundai,Santa Fe,2018,54695,"<span class=""callforprice"">Please call for price</span>",KM8SM4HF8JU267390
1511,Pete Moore,Chevrolet,Corvette,2017,23498,"<span class=""callforprice"">Please call for price</span>",1G1YG2D76H5110608
1512,Pete Moore,Chevrolet,Silverado 1500,2014,115567,"<span class=""callforprice"">Please call for price</span>",3GCPCREC6EG311657
1513,Pete Moore,Acura,TSX,2010,150566,"<span class=""callforprice"">Please call for price</span>",JH4CU4F64AC003745
1514,Pete Moore,Kia,Sorento,2019,55079,"<span class=""callforprice"">Please call for price</span>",5XYPG4A35KG591319
1515,Pete Moore,Ford,Focus,2014,101915,"<span class=""callforprice"">Please call for price</span>",1FADP3K22EL325273
1516,Pete Moore,GMC,Sierra 1500,2014,137357,"<span class=""callforprice"">Please call for price</span>",1GTV2VEC8EZ102939
1517,Pete Moore,Volkswagen,Jetta,2019,61651,"<span class=""callforprice"">Please call for price</span>",3VWC57BU2KM124694
1518,Pete Moore,Volkswagen,Jetta,2019,56867,"<span class=""callforprice"">Please call for price</span>",3VWCB7BU8KM139712
1519,Pete Moore,Chevrolet,Silverado 1500,2011,149375,"<span class=""callforprice"">Please call for price</span>",3GCPKSE35BG397758
