,Dealer,Manufacturer,MarketValue,Mileage,Model,Price,VIN,Year,modelYearId
802,Sandy Sansing,Nissan,22538.46153846154,14487.0,Altima,20988,1N4BL4BV6KC167325,2019,9215
803,Sandy Sansing,Chevrolet,12481.818181818182,116103.0,Silverado 1500,20990,3GCRCSE06AG116139,2010,5566
804,Sandy Sansing,Mazda,2600.0,28630.0,Mazda3 Sedan,20990,3MZBPAAL8KM111279,2019,0
805,Sandy Sansing,Nissan,23171.875,58937.0,Pathfinder,20991,5N1DR2MNXJC629415,2018,8477
806,Sandy Sansing,Ford,22250.0,30834.0,Taurus,20991,1FAHP2F85KG118150,2019,9672
807,Sandy Sansing,Kia,25371.666666666668,19051.0,Sorento,21000,5XYPG4A31KG525866,2019,9138
808,Sandy Sansing,Nissan,2600.0,32565.0,Altima,21000,1N4BL4CVXLC136479,2020,0
809,Sandy Sansing,Chevrolet,16450.0,11231.0,Equinox,21000,2GNALCEK1H1562875,2017,7728
810,Sandy Sansing,Chevrolet,22434.821428571428,59858.0,Silverado 1500,21000,3GCUKSEC9EG501028,2014,6649
811,Sandy Sansing,Nissan,16303.125,75152.0,Murano,21000,5N1AZ2MG4FN276167,2015,7022
812,Sandy Sansing,Mazda,16450.0,25599.0,CX-3,21000,JM1DKDD76H0177190,2017,7746
813,Sandy Sansing,Nissan,16458.333333333332,14792.0,Rogue Sport,21000,JN1BJ1CR9HW100437,2017,8095
814,Sandy Sansing,Hyundai,17362.5,33622.0,Tucson,21000,KM8J3CA46HU407464,2017,7736
815,Sandy Sansing,Toyota,23007.5,64505.0,Camry,21106,JTNB11HKXJ3013805,2018,8073
816,Sandy Sansing,Chevrolet,16730.0,46191.0,Malibu,21175,1G1ZH5SX7HF172681,2017,7802
817,Sandy Sansing,Honda,22238.235294117647,111978.0,Pilot,21179,5FNYF5H89GB060203,2016,7291
818,Sandy Sansing,Chevrolet,2600.0,14727.0,Malibu,21425,1G1ZD5ST7LF005903,2020,0
819,Sandy Sansing,Ram,,9373.0,1500 Classic,21491,3C6JR6AGXKG505154,2019,9685
820,Sandy Sansing,Mazda,19540.625,47558.0,CX-5,21500,JM3KFBCL0H0213039,2017,7745
821,Sandy Sansing,Mazda,,39809.0,MX-5 Miata,21500,JM1NDAD73G0114950,2016,7260
822,Sandy Sansing,Toyota,23007.5,51790.0,Camry,21500,4T1B11HK3JU641358,2018,8073
823,Sandy Sansing,Mazda,2600.0,13651.0,Mazda3 Sedan,21500,3MZBPAAL8KM110908,2019,0
824,Sandy Sansing,Mazda,19540.625,13010.0,CX-5,21500,JM3KFABL4H0196435,2017,7745
825,Sandy Sansing,Jeep,18486.11111111111,81551.0,Grand Cherokee,21500,1C4RJFBG3EC460356,2014,6659
826,Sandy Sansing,Nissan,2600.0,36932.0,Altima,21500,1N4BL4CV4LC138485,2020,0
827,Sandy Sansing,Buick,18760.714285714286,19522.0,Regal,21500,2G4GR5GX2H9140858,2017,7823
828,Sandy Sansing,Mazda,19540.625,44558.0,CX-5,21500,JM3KFACL9H0193965,2017,7745
829,Sandy Sansing,Jeep,25322.222222222223,99684.0,Grand Cherokee,21511,1C4RJEBG7GC351380,2016,7463
830,Sandy Sansing,Ford,19864.285714285714,28939.0,Escape,21524,1FMCU9G94KUB88281,2019,9654
831,Sandy Sansing,Ram,19711.206896551725,92664.0,1500,21609,1C6RR6KG7ES211192,2014,6695
832,Sandy Sansing,Jeep,2600.0,93369.0,Wrangler Unlimited,21618,1J4GA69109L720530,2009,0
833,Sandy Sansing,Toyota,23007.5,25884.0,Camry,21654,4T1B11HK6JU581821,2018,8073
834,Sandy Sansing,Hyundai,21233.928571428572,39784.0,Tucson,21711,KM8J2CA46KU915041,2019,9265
835,Sandy Sansing,Chevrolet,15935.0,6475.0,Cruze,21900,3G1BE6SM3KS568079,2019,9566
836,Sandy Sansing,Cadillac,2600.0,29743.0,ATS Sedan,21924,1G6AB5RX2F0134595,2015,0
837,Sandy Sansing,Ford,19885.416666666668,29050.0,Fusion,21988,3FA6P0D99KR143214,2019,9263
838,Sandy Sansing,Ford,19885.416666666668,31343.0,Fusion,21988,3FA6P0D9XKR143223,2019,9263
839,Sandy Sansing,Jeep,20128.571428571428,32610.0,Compass,21988,3C4NJCCB7KT663038,2019,9681
840,Sandy Sansing,Jeep,20128.571428571428,30979.0,Compass,21988,3C4NJCCB9KT679855,2019,9681
841,Sandy Sansing,Mitsubishi,19643.18181818182,28272.0,Outlander,21988,JA4AZ3A33KZ039811,2019,9859
842,Sandy Sansing,Jeep,29567.5,23028.0,Grand Cherokee,21989,1C4RJEAG6HC819957,2017,7671
843,Sandy Sansing,Dodge,19600.0,39572.0,Journey,21990,3C4PDDEG2KT720115,2019,9677
844,Sandy Sansing,Nissan,16458.333333333332,30698.0,Rogue Sport,21990,JN1BJ1CP0HW020989,2017,8095
845,Sandy Sansing,Nissan,17980.0,52245.0,Maxima,21995,1N4AA6AP9GC413243,2016,7292
846,Sandy Sansing,Buick,20028.571428571428,24834.0,Envision,21997,LRBFXBSAXHD045537,2017,7676
847,Sandy Sansing,MINI,2600.0,41667.0,Hardtop 4 Door,21998,WMWXU3C3XH2F49683,2017,0
848,Sandy Sansing,Nissan,17195.0,17936.0,Rogue,21999,KNMAT2MT6HP613318,2017,7760
849,Sandy Sansing,Chevrolet,17780.0,19461.0,Malibu,22000,1G1ZD5ST8JF157072,2018,8634
850,Sandy Sansing,Chevrolet,16730.0,30610.0,Malibu,22000,1G1ZH5SX7HF255883,2017,7802
851,Sandy Sansing,Chevrolet,21620.0,23005.0,Equinox,22060,2GNAXUEVXK6235499,2019,9616
852,Sandy Sansing,Toyota,,167684.0,4Runner,22230,JTEZU5JR6F5088422,2015,7027
853,Sandy Sansing,Ford,15770.0,29873.0,Escape,22491,1FMCU0J96HUE06251,2017,7588
854,Sandy Sansing,Toyota,23007.5,33027.0,Camry,22500,4T1B11HK4JU116096,2018,8073
855,Sandy Sansing,Mazda,2600.0,4735.0,CX-30,22500,3MVDMABL1LM100479,2020,0
856,Sandy Sansing,Mazda,19540.625,36295.0,CX-5,22500,JM3KFACL5H0144035,2017,7745
857,Sandy Sansing,Nissan,2600.0,20540.0,Rogue,22525,JN8AT2MT9LW004033,2020,0
858,Sandy Sansing,BMW,14791.666666666666,31055.0,X1,22585,WBAVL1C50FVY32649,2015,7000
859,Sandy Sansing,Toyota,23914.70588235294,38435.0,RAV4,22672,2T3WFREV0JW439133,2018,8138
860,Sandy Sansing,GMC,20995.454545454544,12669.0,Terrain,22705,3GKALMEV2JL406085,2018,8056
861,Sandy Sansing,Dodge,23234.375,100214.0,Durango,22725,1C4RDHDG9GC361480,2016,7457
862,Sandy Sansing,Jeep,23700.0,54304.0,Wrangler,22725,1C4AJWAG4EL128182,2014,6903
863,Sandy Sansing,Jeep,22575.0,19191.0,Cherokee,22725,1C4PJLLB5KD111083,2019,9135
864,Sandy Sansing,Dodge,19600.0,31382.0,Journey,22725,3C4PDCGG4KT736906,2019,9677
865,Sandy Sansing,Ford,15770.0,41340.0,Escape,22900,1FMCU0J98HUF10725,2017,7588
866,Sandy Sansing,Kia,21200.0,38508.0,Sorento,22900,5XYPG4A32HG268547,2017,7684
867,Sandy Sansing,Chevrolet,21620.0,28159.0,Equinox,22900,3GNAXLEX1KS531749,2019,9616
868,Sandy Sansing,Mercedes-Benz,20916.666666666668,44108.0,GLA,22908,WDCTG4EB7FJ180407,2015,6970
869,Sandy Sansing,Ford,18207.8125,92128.0,F-150,22988,1FTFW1CF0DFD93659,2013,6567
870,Sandy Sansing,Ford,19885.416666666668,30927.0,Fusion,22988,3FA6P0D9XKR222715,2019,9263
871,Sandy Sansing,Chevrolet,16730.0,5977.0,Malibu,22989,1G1ZH5SX9HF261572,2017,7802
872,Sandy Sansing,Mercedes-Benz,26906.25,88976.0,GL-Class,22991,4JGDF2EE2EA312608,2014,6873
873,Sandy Sansing,Nissan,20437.5,34553.0,Rogue,22995,JN8AT2MT0KW504063,2019,9761
874,Sandy Sansing,GMC,20995.454545454544,16233.0,Terrain,22995,3GKALMEX7JL320823,2018,8056
875,Sandy Sansing,Nissan,18752.5,7787.0,Rogue,22995,5N1AT2MT6JC815066,2018,8478
876,Sandy Sansing,GMC,23527.272727272728,26490.0,Terrain,22995,3GKALMEV8KL156594,2019,9323
877,Sandy Sansing,BMW,22275.0,76183.0,X1,22998,WBXHU7C3XH5H37863,2017,7696
878,Sandy Sansing,Jeep,,124549.0,Wrangler,23000,1C4AJWAG9FL657239,2015,7154
879,Sandy Sansing,Mazda,19540.625,36384.0,CX-5,23000,JM3KFACL9H0142904,2017,7745
880,Sandy Sansing,Mazda,21032.14285714286,49494.0,CX-9,23000,JM3TCACY9G0116567,2016,7444
881,Sandy Sansing,Jeep,23700.0,77408.0,Wrangler,23000,1C4AJWAGXEL193280,2014,6903
882,Sandy Sansing,Mazda,19540.625,46252.0,CX-5,23000,JM3KFACL5H0218277,2017,7745
883,Sandy Sansing,Subaru,19241.666666666668,24538.0,Crosstrek,23000,JF2GPAKCXH8235415,2017,7769
884,Sandy Sansing,Nissan,23100.0,43773.0,Murano,23000,5N1AZ2MG4JN125077,2018,8476
885,Sandy Sansing,Nissan,21515.0,15302.0,Maxima,23000,1N4AA6AP4HC412342,2017,7752
886,Sandy Sansing,Jeep,18869.444444444445,24141.0,Cherokee,23049,1C4PJLJS0HW662733,2017,7741
887,Sandy Sansing,Jeep,2600.0,4824.0,Compass,23250,3C4NJCBB5LT125229,2020,0
888,Sandy Sansing,Ford,26625.0,50351.0,Explorer,23380,1FM5K7D82HGA97662,2017,7733
889,Sandy Sansing,Jeep,20128.571428571428,31367.0,Compass,23488,3C4NJDDB0KT669123,2019,9681
890,Sandy Sansing,Jeep,20057.14285714286,5472.0,Renegade,23499,ZACNJAB13KPK24940,2019,9683
891,Sandy Sansing,Mazda,19540.625,33503.0,CX-5,23500,JM3KFACL9H0197840,2017,7745
892,Sandy Sansing,Mazda,25061.11111111111,40733.0,CX-5,23500,JM3KFACM7K1554605,2019,9753
893,Sandy Sansing,Mazda,19540.625,55297.0,CX-5,23500,JM3KFADL6H0178838,2017,7745
894,Sandy Sansing,Ford,38535.795454545456,11305.0,F-150,23500,1FTMF1C52KKD08033,2019,9675
895,Sandy Sansing,Nissan,18752.5,28164.0,Rogue,23504,5N1AT2MV2JC754834,2018,8478
896,Sandy Sansing,Chevrolet,2600.0,15961.0,Equinox,23544,2GNAXKEV2L6141316,2020,0
897,Sandy Sansing,Kia,17645.833333333332,36003.0,Sportage,23900,KNDPNCAC3H7260132,2017,7557
898,Sandy Sansing,Hyundai,26148.214285714286,29642.0,Santa Fe,23900,5NMS23AD5KH079321,2019,9193
899,Sandy Sansing,Nissan,2600.0,21154.0,Altima,23932,1N4BL4CV7LC128727,2020,0
900,Sandy Sansing,Chevrolet,2600.0,25760.0,Equinox,23988,2GNAXUEV3L6137237,2020,0
901,Sandy Sansing,Nissan,22538.46153846154,35577.0,Altima,23988,1N4BL4EV2KC173103,2019,9215
902,Sandy Sansing,Nissan,19329.166666666668,3862.0,Rogue Sport,23990,JN1BJ1CR6KW347809,2019,9316
903,Sandy Sansing,Ford,38535.795454545456,7160.0,F-150,23990,1FTMF1C57KKD07766,2019,9675
904,Sandy Sansing,Nissan,2600.0,16557.0,Altima,23990,1N4BL4EV9LC147440,2020,0
905,Sandy Sansing,Ford,21110.714285714286,25519.0,Edge,23991,2FMPK3J85HBB88535,2017,7735
906,Sandy Sansing,Ford,21110.714285714286,66953.0,Edge,23991,2FMPK3K95HBB53033,2017,7735
907,Sandy Sansing,Jeep,20128.571428571428,31374.0,Compass,23995,3C4NJDDB3KT681959,2019,9681
908,Sandy Sansing,Nissan,22538.46153846154,20317.0,Altima,23995,1N4BL4CV9KC123995,2019,9215
909,Sandy Sansing,Mazda,19540.625,29392.0,CX-5,24000,JM3KFACL2H0175856,2017,7745
910,Sandy Sansing,Nissan,21515.0,66509.0,Maxima,24000,1N4AA6AP6HC433967,2017,7752
911,Sandy Sansing,Chevrolet,2600.0,10095.0,Trax,24000,3GNCJMSB0LL162130,2020,0
912,Sandy Sansing,Nissan,2600.0,7414.0,Rogue,24041,KNMAT2MT7LP528321,2020,0
913,Sandy Sansing,Jeep,22575.0,21734.0,Cherokee,24117,1C4PJLDB7KD370415,2019,9135
914,Sandy Sansing,Toyota,23007.5,55701.0,Camry,24188,4T1B21HK0JU006059,2018,8073
915,Sandy Sansing,Chrysler,24046.875,17774.0,300,24214,2C3CCAEG7KH704361,2019,9671
916,Sandy Sansing,Chevrolet,2600.0,10875.0,Impala,24395,2G11Z5S34L9102998,2020,0
917,Sandy Sansing,Hyundai,26148.214285714286,30475.0,Santa Fe,24462,5NMS23AD6KH077593,2019,9193
918,Sandy Sansing,BMW,25282.69230769231,47952.0,3 Series,24488,WBA8B9G36HNU56050,2017,7710
919,Sandy Sansing,Mazda,19540.625,15989.0,CX-5,24500,JM3KFACL4H0191587,2017,7745
920,Sandy Sansing,Ram,,14874.0,1500 Classic,24500,3C6JR6DT5KG547000,2019,9685
921,Sandy Sansing,BMW,23175.0,52899.0,4 Series,24500,WBA4A9C50GG505089,2016,7412
922,Sandy Sansing,GMC,28427.272727272728,18015.0,Acadia,24602,1GKKNLLA0KZ189347,2019,9322
923,Sandy Sansing,Dodge,33455.0,99547.0,Challenger,24629,2C3CDZBT3GH125744,2016,7453
924,Sandy Sansing,Nissan,2600.0,20638.0,Altima,24670,1N4BL4EV3LC144324,2020,0
925,Sandy Sansing,Toyota,23007.5,48252.0,Camry,24677,4T1B61HK7JU117907,2018,8073
926,Sandy Sansing,Chrysler,25841.666666666668,42759.0,Pacifica,24685,2C4RC1BG7KR537715,2019,9627
927,Sandy Sansing,Ford,26292.85714285714,38127.0,Edge,24712,2FMPK3K98KBB89323,2019,9182
928,Sandy Sansing,Dodge,33694.444444444445,96764.0,Durango,24725,1C4RDHDG9KC500077,2019,9626
929,Sandy Sansing,Nissan,2600.0,14312.0,Altima,24788,1N4BL4EV0LC145964,2020,0
930,Sandy Sansing,Chevrolet,2600.0,18187.0,Malibu,24875,1G1ZE5SX0LF035647,2020,0
931,Sandy Sansing,Chrysler,24046.875,28844.0,300,24908,2C3CCAEG7KH594833,2019,9671
932,Sandy Sansing,Ford,21110.714285714286,54349.0,Edge,24978,2FMPK4K85HBC06861,2017,7735
933,Sandy Sansing,GMC,23809.615384615383,84383.0,Acadia,24985,1GKKNNLS8HZ131533,2017,7615
934,Sandy Sansing,Chevrolet,21620.0,13852.0,Equinox,24985,2GNAXLEX2K6127521,2019,9616
935,Sandy Sansing,Honda,2600.0,67302.0,Accord Sedan,24985,1HGCV2F55JA006872,2018,0
936,Sandy Sansing,Nissan,21515.0,38212.0,Maxima,24988,1N4AA6AP0HC407266,2017,7752
937,Sandy Sansing,MINI,2600.0,16330.0,Countryman,24988,WMZYT3C38H3D97777,2017,0
938,Sandy Sansing,Lincoln,,18204.0,MKZ,24991,3LN6L5A91HR657201,2017,7595
939,Sandy Sansing,Ford,21110.714285714286,45179.0,Edge,24991,2FMPK3K98HBB34847,2017,7735
940,Sandy Sansing,Lincoln,22246.875,37042.0,MKC,24991,5LMCJ3C93HUL50015,2017,7674
941,Sandy Sansing,Chevrolet,2600.0,35945.0,Express Passenger,24995,1GAZGPFG4K1214589,2019,0
942,Sandy Sansing,BMW,28873.076923076922,40549.0,3 Series,24998,WBA8B9G59JNU96761,2018,8555
943,Sandy Sansing,Jaguar,,57423.0,XK,25000,SAJWA4DB4ELB53257,2014,6774
944,Sandy Sansing,Mazda,19540.625,24350.0,CX-5,25000,JM3KFADL3H0137731,2017,7745
945,Sandy Sansing,Mazda,19540.625,23437.0,CX-5,25000,JM3KFADLXH0140965,2017,7745
946,Sandy Sansing,Mazda,20658.333333333332,21027.0,CX-5,25000,JM3KFACM8J1378937,2018,8816
947,Sandy Sansing,Lincoln,25106.25,92692.0,Navigator,25000,5LMJJ2HT5FEJ05763,2015,7028
948,Sandy Sansing,FIAT,2600.0,7738.0,124 Spider,25000,JC1NFAEK5H0118588,2017,0
949,Sandy Sansing,Nissan,25653.125,11789.0,Pathfinder,25000,5N1DR2MN2KC637767,2019,9760
950,Sandy Sansing,Dodge,23234.375,113765.0,Durango,25150,1C4RDHEG9GC407839,2016,7457
951,Sandy Sansing,Chrysler,24046.875,36851.0,300,25288,2C3CCAKG1KH578003,2019,9671
952,Sandy Sansing,Nissan,22538.46153846154,27818.0,Altima,25460,1N4BL4EV6KC257098,2019,9215
953,Sandy Sansing,Nissan,26088.095238095237,36764.0,Frontier,25468,1N6AD0ERXKN735314,2019,9836
954,Sandy Sansing,Chrysler,24046.875,29200.0,300,25491,2C3CCABG8KH566026,2019,9671
955,Sandy Sansing,Audi,23681.25,47007.0,A5,25541,WAUM2AFR3GA032224,2016,7369
956,Sandy Sansing,Honda,2600.0,36428.0,Accord Sedan,25612,1HGCV1F53JA023874,2018,0
957,Sandy Sansing,Chevrolet,22434.821428571428,101094.0,Silverado 1500,25632,1GCRCREC3EZ231659,2014,6649
958,Sandy Sansing,Chevrolet,,95674.0,Silverado 2500HD,25632,1GC1CUEG1HF106135,2017,7807
959,Sandy Sansing,Cadillac,34278.125,36951.0,XTS,25788,2G61M5S31K9117255,2019,9286
960,Sandy Sansing,GMC,2600.0,18506.0,Terrain,25793,3GKALPEV7LL104649,2020,0
961,Sandy Sansing,Nissan,2600.0,857.0,Rogue Sport,25900,JN1BJ1CV8LW267474,2020,0
962,Sandy Sansing,Chevrolet,20541.666666666668,16833.0,Impala,25914,2G1105S33K9145219,2019,9317
963,Sandy Sansing,Nissan,17195.0,14813.0,Rogue,25975,5N1ET2MT4HC775260,2017,7760
964,Sandy Sansing,Lexus,2600.0,49765.0,GS 350,25985,JTHCE1BL1FA002689,2015,0
965,Sandy Sansing,MINI,2600.0,28588.0,Countryman,25985,WMZYT3C32H3D98763,2017,0
966,Sandy Sansing,Nissan,26915.625,11911.0,Murano,25990,5N1AZ2MJ2KN147432,2019,9758
967,Sandy Sansing,Lincoln,22246.875,21955.0,MKC,25991,5LMCJ1C9XHUL52347,2017,7674
968,Sandy Sansing,GMC,,138862.0,Yukon XL,25991,1GKS2JKJ7FR602532,2015,6949
969,Sandy Sansing,Toyota,23007.5,38937.0,Camry,25991,4T1B61HK4JU542128,2018,8073
970,Sandy Sansing,Ford,20123.61111111111,111256.0,F-150,25991,1FTFW1CF1EKG41720,2014,6795
971,Sandy Sansing,Jeep,29567.5,24632.0,Grand Cherokee,25991,1C4RJFAG5HC756226,2017,7671
972,Sandy Sansing,Nissan,26915.625,15746.0,Murano,25995,5N1AZ2MJ6KN156408,2019,9758
973,Sandy Sansing,Ford,33497.22222222222,24341.0,Mustang,26000,1FATP8UH3K5158934,2019,9185
974,Sandy Sansing,Mazda,20658.333333333332,29610.0,CX-5,26000,JM3KFADM2J0327678,2018,8816
975,Sandy Sansing,Mazda,19540.625,41908.0,CX-5,26000,JM3KFBDL2H0194458,2017,7745
976,Sandy Sansing,Audi,30696.428571428572,54971.0,Q5,26000,WA1C2AFP7HA051593,2017,7706
977,Sandy Sansing,Mazda,19540.625,17207.0,CX-5,26000,JM3KFADLXH0178793,2017,7745
978,Sandy Sansing,Mercedes-Benz,,35501.0,C-Class,26000,55SWF4JB8FU088885,2015,6977
979,Sandy Sansing,Toyota,23007.5,31821.0,Camry,26000,4T1B61HK3JU606367,2018,8073
980,Sandy Sansing,Honda,20787.5,30286.0,Odyssey,26000,5FNRL5H64GB130167,2016,7460
981,Sandy Sansing,Mazda,2600.0,7475.0,CX-5,26000,JM3KFACM8L0732495,2020,0
982,Sandy Sansing,Toyota,23007.5,54025.0,Camry,26209,4T1B61HK3JU522968,2018,8073
983,Sandy Sansing,Ford,28922.727272727272,100181.0,F-150,26250,1FTEW1CP1GKD70701,2016,7500
984,Sandy Sansing,Chevrolet,28477.272727272728,35281.0,Traverse,26500,1GNERFKW4JJ157257,2018,8072
985,Sandy Sansing,Chevrolet,33837.5,7086.0,Camaro,26871,1G1FB1RS0J0160758,2018,8481
986,Sandy Sansing,Nissan,25653.125,24270.0,Pathfinder,26900,5N1DR2MN2KC595228,2019,9760
987,Sandy Sansing,Cadillac,,34461.0,XTS,26900,2G61M5S37G9110317,2016,7366
988,Sandy Sansing,BMW,22275.0,47479.0,X1,26985,WBXHU7C30H5H38004,2017,7696
989,Sandy Sansing,BMW,25825.0,57505.0,X3,26985,5UXWX9C30H0T16489,2017,7694
990,Sandy Sansing,Dodge,26425.0,38733.0,Charger,26988,2C3CDXBG2KH644090,2019,9622
991,Sandy Sansing,Nissan,20603.125,28364.0,Murano,26990,5N1AZ2MG8HN150638,2017,7757
992,Sandy Sansing,Ford,2600.0,14390.0,Escape,26991,1FMCU0H65LUB17544,2020,0
993,Sandy Sansing,Chrysler,21775.0,66205.0,Pacifica,26994,2C4RC1EG1HR518534,2017,7613
994,Sandy Sansing,BMW,25282.69230769231,27724.0,3 Series,26998,WBA8B9G32HNU57017,2017,7710
995,Sandy Sansing,Cadillac,27295.833333333332,28064.0,XT5,27000,1GYKNARS2HZ312990,2017,7585
996,Sandy Sansing,Cadillac,27295.833333333332,30188.0,XT5,27000,1GYKNARS5HZ248007,2017,7585
997,Sandy Sansing,Mazda,2600.0,2838.0,Mazda6,27000,JM1GL1TY9L1511122,2020,0
998,Sandy Sansing,Chevrolet,29688.095238095237,42420.0,Colorado,27000,1GCGSCEN4K1118080,2019,9573
999,Sandy Sansing,Lincoln,25537.5,39259.0,MKC,27000,5LMTJ3DH5JUL21823,2018,8963
1000,Sandy Sansing,Honda,2600.0,25774.0,Accord Sedan,27000,1HGCV2F91JA053240,2018,0
1001,Sandy Sansing,Chrysler,25841.666666666668,21603.0,Pacifica,27000,2C4RC1BG7KR730365,2019,9627
1002,Sandy Sansing,Jeep,22575.0,35074.0,Cherokee,27086,1C4PJMBX0KD298185,2019,9135
1003,Sandy Sansing,Mazda,26435.714285714286,24123.0,CX-9,27207,JM3TCACY4J0228930,2018,8817
1004,Sandy Sansing,Jeep,22575.0,27225.0,Cherokee,27215,1C4PJMBX1KD317956,2019,9135
1005,Sandy Sansing,Chevrolet,24288.235294117647,99139.0,Silverado 1500,27231,1GCVKREC5FZ286133,2015,7181
1006,Sandy Sansing,Jeep,20057.14285714286,6171.0,Renegade,27250,ZACNJBC16KPK30882,2019,9683
1007,Sandy Sansing,Ford,33497.22222222222,25354.0,Mustang,27403,1FATP8UH8K5159688,2019,9185
1008,Sandy Sansing,Chevrolet,2600.0,16978.0,Impala,27413,1G1105S33LU101256,2020,0
1009,Sandy Sansing,Ford,26292.85714285714,38860.0,Edge,27432,2FMPK3K91KBB55742,2019,9182
1010,Sandy Sansing,Toyota,25032.5,42810.0,Camry,27500,4T1B61HK9KU215774,2019,9771
1011,Sandy Sansing,Chevrolet,28238.095238095237,14843.0,Colorado,27500,1GCGSBEN4J1163383,2018,8873
1012,Sandy Sansing,Ram,19711.206896551725,57152.0,1500,27500,1C6RR6MT5ES458396,2014,6695
1013,Sandy Sansing,Mazda,2600.0,4914.0,CX-5,27500,JM3KFACM0L0740039,2020,0
1014,Sandy Sansing,Ford,2600.0,35876.0,Transit Passenger Wagon,27525,1FBZX2ZM2KKA23361,2019,0
1015,Sandy Sansing,Jeep,2600.0,30746.0,Compass,27700,3C4NJDDB1LT111878,2020,0
1016,Sandy Sansing,Ford,2600.0,33062.0,Transit Passenger Wagon,27725,1FBZX2ZM7KKA23307,2019,0
1017,Sandy Sansing,GMC,23809.615384615383,34853.0,Acadia,27864,1GKKNMLS2HZ188501,2017,7615
1018,Sandy Sansing,Toyota,2600.0,10753.0,RAV4,27871,2T3W1RFVXLC045124,2020,0
1019,Sandy Sansing,BMW,30062.5,85118.0,X5,27885,5UXKR2C58G0H41963,2016,7332
1020,Sandy Sansing,Nissan,2600.0,5924.0,Altima,27899,1N4BL4FV9LC113576,2020,0
1021,Sandy Sansing,GMC,28427.272727272728,36934.0,Acadia,27927,1GKKNMLS5KZ222034,2019,9322
1022,Sandy Sansing,Toyota,2600.0,19101.0,Camry,27945,4T1G11AK5LU318271,2020,0
1023,Sandy Sansing,Chevrolet,29153.225806451614,97257.0,Silverado 1500,27971,1GCRCREC0HZ277017,2017,7788
1024,Sandy Sansing,BMW,22275.0,33632.0,X1,27985,WBXHU7C39HP924884,2017,7696
1025,Sandy Sansing,GMC,23809.615384615383,82139.0,Acadia,27985,1GKKNPLS4HZ130410,2017,7615
1026,Sandy Sansing,Chevrolet,2600.0,5172.0,Camaro,27988,1G1FB1RX3L0101413,2020,0
1027,Sandy Sansing,Nissan,25653.125,38302.0,Pathfinder,27990,5N1DR2MN7KC618521,2019,9760
1028,Sandy Sansing,Ford,32466.25,55252.0,Expedition,27991,1FMJU1HT3HEA64556,2017,7734
1029,Sandy Sansing,GMC,23809.615384615383,20446.0,Acadia,27991,1GKKNMLS8HZ251150,2017,7615
1030,Sandy Sansing,Mazda,25061.11111111111,8435.0,CX-5,28000,JM3KFADM6K0693600,2019,9753
1031,Sandy Sansing,Ford,28922.727272727272,55324.0,F-150,28000,1FTEX1CP6GFB34762,2016,7500
1032,Sandy Sansing,Chevrolet,26456.666666666668,22304.0,Colorado,28000,1GCGTBEN5H1298282,2017,7871
1033,Sandy Sansing,BMW,25825.0,33459.0,X3,28000,5UXWZ7C39H0V89784,2017,7694
1034,Sandy Sansing,Mazda,24571.428571428572,21555.0,CX-9,28000,JM3TCACY1H0140671,2017,7558
1035,Sandy Sansing,Mazda,24571.428571428572,40899.0,CX-9,28000,JM3TCBCY1H0133273,2017,7558
1036,Sandy Sansing,Chrysler,24046.875,41494.0,300,28008,2C3CCAGG0KH533840,2019,9671
1037,Sandy Sansing,Chevrolet,22434.821428571428,83834.0,Silverado 1500,28046,3GCPCREC3EG255242,2014,6649
1038,Sandy Sansing,Jeep,2600.0,109750.0,Wrangler Unlimited,28111,1J4BA6H13BL641550,2011,0
1039,Sandy Sansing,Nissan,22538.46153846154,17388.0,Altima,28288,1N4BL4FV0KC101217,2019,9215
1040,Sandy Sansing,Ford,26292.85714285714,21745.0,Edge,28299,2FMPK3J97KBC03648,2019,9182
1041,Sandy Sansing,Nissan,25653.125,34857.0,Pathfinder,28380,5N1DR2MN1KC607854,2019,9760
1042,Sandy Sansing,Dodge,26425.0,37646.0,Charger,28395,2C3CDXHG3KH567026,2019,9622
1043,Sandy Sansing,Toyota,24614.285714285714,50266.0,Sienna,28500,5TDYZ3DC3HS875225,2017,7653
1044,Sandy Sansing,Cadillac,2600.0,114858.0,CTS-V Sedan,28500,1G6DV5EP1C0124341,2012,0
1045,Sandy Sansing,Jeep,2600.0,87365.0,Wrangler Unlimited,28500,1C4BJWDGXEL322828,2014,0
1046,Sandy Sansing,Ford,28922.727272727272,38215.0,F-150,28500,1FTNF1EG1GKE09056,2016,7500
1047,Sandy Sansing,Dodge,34991.666666666664,30521.0,Challenger,28500,2C3CDZAG6HH536447,2017,7714
1048,Sandy Sansing,Ford,28668.75,53207.0,Explorer,28725,1FM5K8F81JGA15638,2018,8233
1049,Sandy Sansing,Chrysler,2600.0,41315.0,Pacifica,28725,2C4RC1BG9LR115723,2020,0
1050,Sandy Sansing,GMC,22655.555555555555,95702.0,Sierra 1500,28764,1GTV2VEC5EZ149524,2014,6650
1051,Sandy Sansing,Ram,28240.833333333332,91838.0,1500,28800,1C6RR7LG9HS845127,2017,7789
1052,Sandy Sansing,Chrysler,24046.875,10100.0,300,28988,2C3CCAEG6KH705968,2019,9671
1053,Sandy Sansing,Ford,32466.25,45701.0,Expedition,28991,1FMJU1HT8HEA58493,2017,7734
